399,5,53043750,19
400,6,53291575,19
401,7,53295568,19
402,8,53717178,19
403,9,54299138,19
404,6,77284059,19
405,10,53135081,19
406,6,53835789,19
407,4,77568877,19
408,13,53335778,19
409,8,50081903,19
410,7,53528779,19
411,10,54283652,19
412,9,53655103,19
413,5,50944444,19
414,1,54661152,19
415,2,54305547,19
416,3,54640653,19
417,4,53661026,19
418,8,54572273,19
419,7,53135107,19
420,8,54628096,19
421,12,52651635,19
422,2,76386053,19
423,5,53135072,19
424,6,53429924,19
425,7,54491488,19
426,8,53483588,19
427,9,54215083,19
428,6,54491431,19
429,10,53295489,19
430,6,51087807,19
431,4,53691215,19
432,13,54153739,19
433,8,52386972,19
434,7,51600068,19
435,10,13716336,19
436,9,52805393,19
437,5,54666015,19
438,1,54149136,19
439,2,53815309,19
440,3,50072189,19
441,4,53696715,19
442,8,50947296,19
443,6,50988411,19
444,7,17341366,19
445,9,54617413,19
446,5,53517049,19
447,2,54346206,19
448,4,53219153,19
449,6,14518589,19
450,5,51578626,19
451,9,53639309,19
452,1,50053098,19
453,8,15672492,19
454,9,53815331,19
455,6,53710881,19
456,10,76791903,19
457,6,77391200,19
458,4,53358922,19
459,13,10692202,19
460,8,54456798,19
461,7,54139607,19
462,10,53644399,19
463,9,54293522,19
464,5,54599702,19
465,1,53380311,19
466,2,54156112,20
467,3,53721838,20
468,4,50944195,20
469,8,52799476,20
470,6,15040330,20
471,7,53487778,21
472,9,50326886,21
473,5,77353931,21
474,2,54358427,21
475,4,54158110,21
476,6,53669331,21
477,5,53539988,21
478,9,54346046,22
479,1,51087977,22
480,7,50947547,22
481,8,53487865,22
482,12,54444284,22
483,2,54220145,22
484,5,50638754,22
485,6,53729590,22
486,7,54645044,22
487,8,51062069,23
488,9,53297817,23
489,6,53529832,24
490,10,54214648,25
491,6,50918687,25
492,4,50807783,25
493,13,16968018,25
494,8,54283665,25
495,7,54376747,26
496,10,50493022,26
497,9,53290703,26
498,5,54440054,26
499,1,50980467,26
500,2,54615054,26
501,3,77283122,26
502,4,54660183,26
503,8,54456675,26
504,6,53729591,26
505,7,51087844,26
506,9,53678162,26
507,5,54538738,26
508,5,52966846,26
509,1,53511272,26
510,2,54633923,26
511,3,53484363,26
512,4,53496428,26
513,8,21494310,26
514,6,53022890,26
515,7,53484885,26
516,9,53141281,26
517,5,53632433,26
518,2,51578740,26
519,4,53273967,26
520,6,54424368,26
521,5,54573481,26
522,9,54196248,27
523,1,17324780,27
524,8,50947296,27
525,9,50988411,27
526,6,17341366,27
527,10,54617413,27
528,6,53517049,28
529,4,54346206,28
530,13,53219153,28
531,8,14518589,29
532,7,51578626,29
533,10,53639309,29
534,9,50053098,30
535,5,15672492,31
536,1,53815331,31
537,2,53710881,31
538,3,76791903,31
539,4,77391200,31
540,8,53358922,31
541,6,10692202,31
542,7,54456798,31
543,9,54139607,31
544,5,53644399,32
545,2,52651635,32
546,4,76386053,32
547,6,53135072,33
548,5,53429924,34
549,9,54491488,34
550,1,53483588,34
551,7,54215083,34
552,8,54491431,34
553,12,53295489,34
554,2,51087807,34
555,5,53691215,34
556,6,54153739,34
557,7,52386972,34
558,8,51600068,34
559,9,13716336,34
560,6,52805393,34
561,10,54666015,34
562,6,54149136,34
563,4,53815309,34
564,13,50072189,34
565,8,53696715,34
566,7,54559336,34
567,10,53429943,34
568,9,53566056,34
569,5,53629664,34
570,1,15227423,34
571,2,50943026,34
572,3,10814181,34
573,4,52962301,34
574,8,52799544,34
575,8,77387470,34
576,6,54570918,34
577,7,53655655,34
578,9,54571910,34
579,5,53595178,35
580,5,14360060,35
581,1,52608975,35
582,2,50256426,35
583,3,54250301,35
584,4,52357117,35
585,8,53487857,35
586,6,54417385,35
587,7,53936970,36
588,9,53813462,36
589,5,53460310,36
590,2,15710829,36
591,4,53297852,36
592,6,76611962,36
593,5,53291053,37
594,9,77278892,37
595,1,54299079,37
596,8,54254802,37
597,9,54571907,37
598,6,50726935,38
599,10,52215798,38
600,6,54386631,38
601,4,54440308,38
602,13,53699169,38
603,8,54300643,38
604,7,51987194,39
605,10,53482073,39
606,9,53291681,39
607,5,51548450,39
608,1,53654409,39
609,2,53291041,40
610,3,50482932,40
611,4,54454189,40
612,8,54607103,40
613,6,53135062,40
614,7,53657852,40
615,9,53443363,40
616,5,17302890,40
617,2,54629668,40
618,4,54256789,40
619,6,53544680,40
620,5,53640512,40
621,9,53848197,40
622,1,44366386,41
623,7,50391326,41
624,8,54607683,41
625,12,49135609,42
626,2,53710875,42
627,5,54408513,42
628,6,53043750,43
629,7,53291575,43
630,8,53295568,43
631,9,53717178,43
632,6,54299138,43
633,10,77284059,43
634,6,53135081,43
635,4,53835789,44
636,13,77568877,44
637,8,53335778,44
638,7,50081903,44
639,7,53528779,44
640,8,54283652,44
641,12,53655103,44
642,2,50944444,44
643,5,54661152,44
644,6,54305547,44
645,7,54640653,44
646,8,53661026,45
647,9,54572273,45
648,6,53135107,45
649,10,54628096,46
650,6,15425537,46
651,4,50944576,46
652,13,53487852,46
653,8,16967978,46
654,7,53487939,46
655,10,50985688,46
656,9,52399947,46
657,5,54591835,46
658,1,54312239,47
659,2,54658860,47
660,3,53479086,47
661,4,50943385,47
662,8,77357296,47
663,6,50351575,47
664,7,53487780,47
665,9,53629742,47
666,5,53654440,47
667,2,53495403,47
668,4,54628013,47
669,6,18808855,47
670,5,53487931,47
671,9,54194539,48
672,1,52509899,48
673,8,54537745,48
674,9,53291293,48
675,6,53542162,48
676,10,54572269,48
677,6,51114973,48
678,4,52367488,49
679,13,54662151,50
680,8,77386578,50
681,7,16511328,50
682,10,51548589,50
683,9,53026851,50
684,5,54256079,51
685,1,77348431,51
686,2,77386661,51
687,3,54301777,51
688,4,52174460,51
689,8,54163378,52
690,6,53636769,52
691,7,53702517,53
692,9,53398565,53
693,5,54539628,54
694,2,77386660,54
695,4,54163670,54
696,6,53291644,54
697,5,54615049,54
698,9,53489000,54
699,1,52479280,54
700,7,54571020,54
701,8,53936940,54
702,12,50496067,55
703,2,50501628,56
704,5,53224267,56
705,6,53844124,56
706,7,52733591,56
707,8,52808695,56
708,9,50482840,56
709,6,54645037,56
710,10,53295600,56
711,6,50066230,56
712,4,53197636,56
713,13,52479218,56
714,8,54221303,56
715,7,54458982,56
716,10,54018431,56
717,9,51239304,56
718,5,15325613,56
719,1,50693399,56
720,2,53295459,56
721,3,50536371,56
722,4,50988459,56
723,8,50727040,56
724,6,53782164,56
725,7,53815288,56
726,9,52537571,56
727,5,54346248,56
728,5,54278289,56
729,1,50395530,56
730,2,50918566,56
731,3,50942582,56
732,4,53275750,56
733,8,54378424,56
734,6,54436939,56
735,7,50585494,56
736,9,54452593,56
737,5,53861130,56
738,2,52800737,56
739,4,53595062,56
740,6,77287413,56
741,5,50373674,56
742,9,54174961,56
743,1,49164940,56
744,8,54283662,56
745,9,54293522,56
746,6,54599702,56
747,10,53380311,56
748,6,54156112,57
749,4,53721838,57
750,13,50944195,57
751,8,52799476,57
752,7,15040330,57
753,10,53487778,57
754,9,50326886,57
755,5,77353931,58
756,1,54358427,58
757,2,54158110,58
758,3,53669331,58
759,4,53539988,58
760,8,54346046,59
761,6,51087977,59
762,7,50947547,59
763,9,53487865,59
764,5,54444284,59
765,2,54220145,60
766,4,50947296,61
767,6,50988411,61
768,5,17341366,61
769,9,54617413,62
770,1,53517049,62
771,7,54346206,62
772,8,53219153,62
773,12,14518589,62
774,2,51578626,63
775,5,53639309,63
776,6,50053098,63
777,7,15672492,63
778,8,53815331,64
779,9,53710881,64
780,6,76791903,65
781,10,77391200,65
782,6,53358922,65
783,4,10692202,65
784,13,54456798,65
785,8,54139607,65
786,7,53644399,65
787,10,52651635,65
788,9,76386053,65
789,5,53135072,65
790,1,53429924,65
791,2,54491488,65
792,3,53483588,65
793,4,54215083,65
794,8,54491431,66
795,7,53295489,66
796,8,51087807,66
797,12,53691215,66
798,2,54153739,66
799,5,52386972,67
800,6,51600068,67
801,7,13716336,68
802,8,52805393,69
803,9,54666015,69
804,6,54149136,70
805,10,53815309,70
806,6,50072189,70
807,4,53696715,70
808,13,50638754,70
809,8,53729590,70
810,7,54645044,71
811,10,51062069,72
812,9,53297817,73
813,5,53529832,73
814,1,54214648,73
815,2,50918687,73
816,3,50807783,73
817,4,16968018,73
818,8,54283665,74
819,6,54376747,74
820,7,50493022,74
821,9,53290703,74
822,5,54440054,74
823,2,50980467,74
824,4,54615054,74
825,6,77283122,74
826,5,54660183,74
827,9,54194539,75
828,1,52509899,75
829,8,54537745,76
830,9,53291293,76
831,6,53542162,76
832,10,54572269,76
833,6,51114973,76
834,4,52367488,76
835,13,54662151,77
836,8,77386578,77
837,7,16511328,77
838,10,51548589,77
839,9,53026851,77
840,5,54256079,77
841,1,77348431,77
842,2,77386661,77
843,3,54301777,77
844,4,52174460,77
845,8,54163378,77
846,6,53636769,77
847,7,53702517,77
848,9,53398565,78
849,5,54539628,78
850,2,77386660,79
851,4,54163670,79
852,6,53291644,79
853,5,54615049,79
854,9,53489000,79
855,1,52479280,79
856,7,54571020,79
857,8,53936940,79
858,12,50496067,79
859,2,50501628,79
860,5,53224267,80
861,6,53844124,80
862,7,52733591,80
863,8,52808695,80
864,9,50482840,80
865,6,54645037,80
866,10,53295600,80
867,6,50066230,80
868,4,53197636,80
869,13,54559336,80
870,8,53429943,81
871,7,53566056,81
872,10,53629664,82
873,9,15227423,83
874,5,50943026,83
875,1,10814181,83
876,2,52962301,83
877,3,52799544,83
878,4,77387470,83
879,8,54570918,83
880,6,53655655,83
881,7,54571910,83
882,9,53595178,83
883,5,14360060,84
884,5,52608975,84
885,1,50256426,84
886,2,54250301,84
887,3,52357117,84
888,4,53487857,84
889,8,54417385,84
890,6,50638754,84
891,7,53729590,84
892,9,54645044,85
893,5,51062069,86
894,2,53297817,86
895,4,53529832,86
896,6,54214648,87
897,5,50918687,87
898,9,50807783,87
899,1,16968018,87
900,8,54283665,88
901,9,54376747,88
902,6,50493022,89
903,10,53290703,90
904,6,54440054,90
905,4,50980467,90
906,13,54615054,90
907,8,77283122,90
908,7,54660183,90
909,10,54456675,90
910,9,53729591,90
911,5,51087844,90
912,1,53678162,90
913,2,54538738,90
914,3,52966846,90
915,4,53511272,90
916,8,54633923,91
917,6,53484363,91
918,7,53496428,91
919,9,21494310,91
920,5,53022890,91
921,2,53484885,91
922,4,53141281,91
923,6,53632433,91
924,5,51578740,91
925,9,53273967,91
926,1,54424368,91
927,7,54573481,91
928,8,54196248,91
929,12,17324780,91
930,2,53782164,91
931,5,53815288,91
932,6,52537571,91
933,7,54346248,92
934,8,54278289,92
935,9,50395530,92
936,6,50918566,93
937,10,50942582,93
938,6,53275750,93
939,4,54378424,93
940,13,54436939,93
941,8,50585494,93
942,7,54293522,94
943,10,54599702,94
944,9,53380311,94
945,5,54156112,94
946,1,53721838,94
947,2,50944195,94
948,3,52799476,95
949,4,15040330,95
950,8,53487778,96
951,8,50326886,96
952,6,77353931,96
953,7,54358427,96
954,9,54158110,96
955,5,53669331,96
956,5,53539988,96
957,1,54346046,96
958,2,51087977,96
959,3,50947547,96
960,4,53487865,96
961,8,54444284,96
962,6,54220145,96
963,7,50947296,97
964,9,50988411,97
965,5,17341366,97
966,2,54617413,98
967,4,53517049,98
968,6,54346206,98
969,5,53219153,98
970,9,14518589,98
971,1,51578626,99
972,8,53639309,99
973,9,50053098,99
974,6,53691215,99
975,10,54153739,99
976,6,52386972,100
977,4,51600068,100
978,13,13716336,100
979,8,52805393,100
980,7,54666015,100
981,10,54149136,100
982,9,53815309,100
983,5,50072189,100
984,1,53696715,100
985,2,77284059,100
986,3,53135081,100
987,4,53835789,100
988,8,77568877,100
989,6,53335778,100
990,7,50081903,100
991,9,53528779,100
992,5,54283652,100
993,2,53655103,100
994,4,50944444,100
995,6,54661152,100
996,5,54305547,100
997,9,53654409,100
998,1,53291041,100
999,7,50482932,100
1000,8,54454189,101
1001,12,54607103,101
1002,2,53135062,101
1003,5,53657852,101
1004,6,53443363,101
1005,7,17302890,101
1006,8,54629668,101
1007,9,54256789,101
1008,6,53544680,101
1009,10,53640512,101
1010,6,53848197,101
1011,4,44366386,102
1012,13,50391326,102
1013,8,54607683,102
1014,7,49135609,102
1015,2,53710875,102
1016,4,54408513,102
1017,6,53043750,102
1018,5,53460310,102
1019,9,15710829,102
1020,1,53297852,102
1021,7,76611962,103
1022,8,53291053,103
1023,12,77278892,103
1024,2,54299079,103
1025,5,54254802,103
1026,6,54571907,103
1027,7,50726935,103
1028,8,52215798,103
1029,9,54386631,104
1030,6,54440308,104
1031,10,53699169,104
1032,6,54300643,104
1033,4,51987194,104
1034,13,53629664,104
1035,8,15227423,104
1036,7,50943026,104
1037,10,10814181,104
1038,9,52962301,104
1039,5,52799544,104
1040,1,77387470,104
1041,2,54570918,104
1042,3,53655655,104
1043,4,54571910,104
1044,8,53595178,104
1045,7,14360060,104
1046,8,52608975,104
1047,12,50256426,104
1048,2,53398565,104
1049,5,54539628,104
1050,6,77386660,104
1051,7,54163670,104
1052,8,53291644,104
1053,9,54615049,104
1054,6,53489000,104
1055,10,52479280,104
1056,6,54571020,104
1057,4,53936940,104
1058,13,50496067,104
1059,8,50501628,104
1060,7,53224267,104
1061,10,53844124,104
1062,9,52733591,104
1063,5,52808695,104
1064,1,50482840,104
1065,2,54645037,104
1066,3,53295600,104
1067,4,54245392,104
1068,8,50018620,104
1069,6,15672488,104
1070,7,54627842,104
1071,9,53522680,104
1072,5,51779688,104
1073,2,54458567,104
1074,4,49180880,104
1075,6,54665853,104
1076,5,50914629,104
1077,9,53015682,104
1078,1,54194539,104
1079,8,52509899,104
1080,9,54537745,104
1081,6,53291293,105
1082,10,53542162,105
1083,6,54572269,105
1084,4,51114973,105
1085,13,52367488,106
1086,8,54662151,106
1087,7,77386578,106
1088,10,16511328,106
1089,9,51548589,106
1090,5,53026851,106
1091,1,54256079,106
1092,2,77348431,106
1093,3,77386661,106
1094,4,54301777,106
1095,8,52174460,106
1096,6,50944576,106
1097,7,53487852,106
1098,9,16967978,106
1099,5,53487939,106
1100,2,50985688,106
1101,4,52399947,106
1102,6,54591835,106
1103,5,54312239,106
1104,9,54658860,106
1105,1,53479086,107
1106,7,50943385,107
1107,8,77357296,108
1108,12,50351575,108
1109,2,53487780,108
1110,5,53629742,108
1111,6,53654440,108
1112,7,53495403,109
1113,8,54628013,109
1114,9,53678749,109
1115,6,54153799,109
1116,10,49155534,110
1117,6,54491461,110
1118,4,50395627,110
1119,13,53509551,110
1120,8,76545342,110
1121,7,53550705,110
1122,10,53432710,110
1123,9,76386034,110
1124,5,53629724,110
1125,1,54158478,110
1126,2,53657945,110
1127,3,53380549,110
1128,4,53483577,111
1129,8,77285425,111
1130,6,53629867,111
1131,7,50947454,111
1132,9,77381358,111
1133,5,54194472,111
1134,5,54212622,112
1135,1,54312167,113
1136,2,53043756,113
1137,3,53792846,113
1138,4,54491433,114
1139,8,54654774,114
1140,6,53441624,114
1141,7,50675938,114
1142,9,53483658,114
1143,5,76386067,114
1144,2,54273406,115
1145,4,53856629,115
1146,6,53215796,116
1147,5,51508379,116
1148,9,53429480,116
1149,1,50754722,116
1150,8,53346578,116
1151,9,53522580,116
1152,6,53653190,116
1153,10,77376999,116
1154,6,54491533,116
1155,4,15029411,116
1156,13,21494240,116
1157,8,50363515,116
1158,7,53657225,116
1159,10,54662731,116
1160,9,53732558,116
1161,5,53653134,116
1162,1,53291708,116
1163,2,77370326,116
1164,3,16645766,116
1165,4,54358420,117
1166,8,54575276,117
1167,6,54312369,117
1168,7,53735100,117
1169,9,15718356,117
1170,5,53815299,117
1171,2,54312738,117
1172,4,53135069,117
1173,6,54665862,117
1174,5,17039073,117
1175,9,54175610,117
1176,1,54491623,118
1177,7,49131690,118
1178,8,53676838,118
1179,12,52652169,118
1180,2,53155602,118
1181,5,50939384,119
1182,6,50943829,119
1183,7,54625308,119
1184,8,76543783,119
1185,9,54212544,119
1186,6,54570992,119
1187,10,52667024,119
1188,6,50981105,119
1189,4,54254830,119
1190,13,53291498,119
1191,8,54607589,119
1192,7,50391113,119
1193,10,54617392,120
1194,9,52724050,120
1195,5,50729263,120
1196,1,54346112,120
1197,2,13217123,120
1198,3,16534290,120
1199,4,50874787,120
1200,8,76857746,120
1201,8,54391864,120
1202,6,53271761,121
1203,7,53291554,121
1204,9,53418285,121
1205,5,53691296,121
1206,5,50947340,121
1207,1,77335008,121
1208,2,53732543,121
1209,3,54408789,121
1210,4,51586670,121
1211,8,50236145,121
1212,6,53683749,122
1213,7,53089716,122
1214,9,53376432,122
1215,5,54257905,122
1216,2,50675087,122
1217,4,15227124,122
1218,6,54564491,122
1219,5,53640453,122
1220,9,53818277,122
1221,1,54581500,122
1222,8,53291053,122
1223,9,77278892,122
1224,6,54299079,122
1225,10,54254802,122
1226,6,54571907,122
1227,4,50726935,122
1228,13,52215798,122
1229,8,54386631,122
1230,7,54440308,122
1231,10,53699169,122
1232,9,54300643,123
1233,5,51987194,123
1234,1,53482073,124
1235,2,53291681,124
1236,3,53398565,125
1237,4,54539628,125
1238,8,77386660,125
1239,7,54163670,125
1240,8,53291644,125
1241,12,54615049,125
1242,2,53489000,125
1243,5,52479280,125
1244,6,54571020,126
1245,7,53936940,126
1246,8,50496067,126
1247,9,50501628,126
1248,6,53224267,127
1249,10,53844124,127
1250,6,52733591,127
1251,4,52808695,127
1252,13,50482840,127
1253,8,54645037,127
1254,7,53295600,127
1255,10,53577055,127
1256,9,50391325,128
1257,5,53275927,128
1258,1,54538739,129
1259,2,53483675,129
1260,3,52711697,129
1261,4,54491495,129
1262,8,53550441,130
1263,6,15119860,130
1264,7,53729582,130
1265,9,54245392,130
1266,5,50018620,130
1267,2,15672488,130
1268,4,54627842,131
1269,6,53522680,131
1270,5,51779688,131
1271,9,54194539,131
1272,1,52509899,131
1273,8,54537745,131
1274,9,53291293,131
1275,6,53542162,131
1276,10,54572269,131
1277,6,51114973,131
1278,4,52367488,131
1279,13,54662151,131
1280,8,77386578,131
1281,7,16511328,131
1282,10,51548589,131
1283,9,53026851,131
1284,5,54256079,131
1285,1,77348431,131
1286,2,77386661,131
1287,3,54301777,131
1288,4,15425537,131
1289,8,50944576,131
1290,6,53487852,131
1291,7,16967978,131
1292,9,53487939,131
1293,5,50985688,131
1294,2,52399947,131
1295,4,54591835,131
1296,6,54312239,131
1297,5,54658860,131
1298,9,53479086,131
1299,1,50943385,131
1300,7,77357296,131
1301,8,50351575,131
1302,12,53487780,131
1303,2,53629742,131
1304,5,53654440,131
1305,6,53765643,131
1306,7,53678749,131
1307,8,54153799,131
1308,9,49155534,131
1309,6,54491461,131
1310,10,50395627,131
1311,6,53509551,131
1312,4,76545342,131
1313,13,53550705,131
1314,8,53432710,131
1315,7,76386034,131
1316,10,53629724,131
1317,9,54158478,131
1318,5,53657945,131
1319,1,53380549,131
1320,2,53483577,131
1321,3,77285425,131
1322,4,53629867,131
1323,8,54614663,131
1324,6,17302894,131
1325,7,53563997,131
1326,9,50947454,131
1327,5,77381358,131
1328,5,54194472,131
1329,1,54212622,131
1330,2,54312167,131
1331,3,53043756,131
1332,4,53792846,131
1333,8,54491433,131
1334,6,54654774,131
1335,7,53441624,131
1336,9,50675938,131
1337,5,53483658,131
1338,2,76386067,131
1339,4,54273406,131
1340,6,53856629,131
1341,5,53215796,131
1342,9,51508379,131
1343,1,50754722,131
1344,8,53346578,131
1345,9,53522580,131
1346,6,53653190,131
1347,10,77376999,131
1348,6,54491533,131
1349,4,15029411,131
1350,13,21494240,131
1351,8,50363515,131
1352,7,53657225,131
1353,10,54662731,131
1354,9,53732558,131
1355,5,53653134,131
1356,1,53291708,131
1357,2,77370326,131
1358,3,16645766,131
1359,4,54358420,131
1360,8,54575276,131
1361,6,54312369,131
1362,7,77288478,131
1363,9,50746029,131
